,Id,Customer_Issue_Summary__c,Customer_Issue__c,Resolution_Summary__c,Resolution__c,component,type,Status,ClosedDate,SerialNumberOrg,SerialNumberContract,Qty,src,flag_validinstall,SerialNumber
663,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-14b
664,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-15b
665,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-16b
666,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-17b
667,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-18b
668,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-19b
669,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-20b
670,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-21b
671,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-22b
672,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-23b
673,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-24b
674,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-25b
675,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-2b
676,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-3b
677,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-4b
678,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-5b
679,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-6b
680,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-7b
681,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-8b
682,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-9b
683,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-10b
684,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-11b
685,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-12b
686,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-13b
687,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-14b
688,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-15b
689,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-16b
690,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-17b
691,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-18b
692,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-19b
693,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-20b
694,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-21b
695,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-22b
696,500460000094dcIAAQ,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",PCBA - Hardware Issue,"From where the STS was rebooted last time he was there, the unit is still working.  They did not want to replace the display.
Closing case for now.",Site Visit,Display,replace,Closed,2/15/2019 21:01,442-0002-25b,"display has lines going thru it.
Will need to replace display (and probably the SAS board)
442-0002-25B  PDU-F5

SAS TX1 down
411-0087-2 ( PS3B PDU-E)
442-0027-2 (PS3B PDU-J)
442-0002-25 (PS3B PDU-F5)


site
Dell
701 E Parmer Rd
Austin, TX",0.0,Customer_Issue_Summary__c,True,442-23b
