,Id,Customer_Issue_Summary__c,Customer_Issue__c,Resolution_Summary__c,Resolution__c,component,type,Status,ClosedDate,SerialNumberOrg,SerialNumberContract,Qty,src,SerialNumber_Partial
1690,5004p00000DNzWiAAL,"Site info: 
John Limbacher 
571-420-8934
F150 suite upgrades
43830 Devin Schafron
Ashburn, VA
20147


SO 31186

SN: 110-2774-1-16
        180-1778-1-4
        180-1871-1-2

WEEK 1:

Monday: 1pm kick off meeting, staging for the week

Tuesday - Thursday start at 6 or 7 (talk to John Limbacher about when to be there when you meet monday)

Team: Robert, Samantha, Cheikh, 3 Rudy Hawkins techs 

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 


WEEK 2: 

Monday - Staging for the week 
Tuesday-Wednesday: 6am

Team: Robert, Samantha, Cheikh, Costas, 4 Rudy Hawkins techs

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 
            Replace 6 RPP monitors with infinity upgrade 


Parts included: 

PDU Kit: 
WS Infinity display mounted on new PDU door
VVIT PCB for voltage monitoring
Subfeed BCMS interface installed for 6 Breakers
18- 250A Split-core CTs
All mounting hardware and cables

RPP kit: 
WS Infinity display mounted on new RPP door
VVIT PCB for voltage monitoring
4 CT strips with BCMS interface installed
All mounting hardware and cables",Installation Request,upgrade complete,Site Visit,Display,upgrade,Closed,3/18/2021 15:33,180-1871-1-2,"Site info: 
John Limbacher 
571-420-8934
F150 suite upgrades
43830 Devin Schafron
Ashburn, VA
20147


SO 31186

SN: 110-2774-1-16
        180-1778-1-4
        180-1871-1-2

WEEK 1:

Monday: 1pm kick off meeting, staging for the week

Tuesday - Thursday start at 6 or 7 (talk to John Limbacher about when to be there when you meet monday)

Team: Robert, Samantha, Cheikh, 3 Rudy Hawkins techs 

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 


WEEK 2: 

Monday - Staging for the week 
Tuesday-Wednesday: 6am

Team: Robert, Samantha, Cheikh, Costas, 4 Rudy Hawkins techs

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 
            Replace 6 RPP monitors with infinity upgrade 


Parts included: 

PDU Kit: 
WS Infinity display mounted on new PDU door
VVIT PCB for voltage monitoring
Subfeed BCMS interface installed for 6 Breakers
18- 250A Split-core CTs
All mounting hardware and cables

RPP kit: 
WS Infinity display mounted on new RPP door
VVIT PCB for voltage monitoring
4 CT strips with BCMS interface installed
All mounting hardware and cables",0.0,Customer_Issue_Summary__c,180-1871-1
1691,5004p00000DNzWiAAL,"Site info: 
John Limbacher 
571-420-8934
F150 suite upgrades
43830 Devin Schafron
Ashburn, VA
20147


SO 31186

SN: 110-2774-1-16
        180-1778-1-4
        180-1871-1-2

WEEK 1:

Monday: 1pm kick off meeting, staging for the week

Tuesday - Thursday start at 6 or 7 (talk to John Limbacher about when to be there when you meet monday)

Team: Robert, Samantha, Cheikh, 3 Rudy Hawkins techs 

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 


WEEK 2: 

Monday - Staging for the week 
Tuesday-Wednesday: 6am

Team: Robert, Samantha, Cheikh, Costas, 4 Rudy Hawkins techs

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 
            Replace 6 RPP monitors with infinity upgrade 


Parts included: 

PDU Kit: 
WS Infinity display mounted on new PDU door
VVIT PCB for voltage monitoring
Subfeed BCMS interface installed for 6 Breakers
18- 250A Split-core CTs
All mounting hardware and cables

RPP kit: 
WS Infinity display mounted on new RPP door
VVIT PCB for voltage monitoring
4 CT strips with BCMS interface installed
All mounting hardware and cables",Installation Request,upgrade complete,Site Visit,Display,upgrade,Closed,3/18/2021 15:33,180-1871-1-2,"Site info: 
John Limbacher 
571-420-8934
F150 suite upgrades
43830 Devin Schafron
Ashburn, VA
20147


SO 31186

SN: 110-2774-1-16
        180-1778-1-4
        180-1871-1-2

WEEK 1:

Monday: 1pm kick off meeting, staging for the week

Tuesday - Thursday start at 6 or 7 (talk to John Limbacher about when to be there when you meet monday)

Team: Robert, Samantha, Cheikh, 3 Rudy Hawkins techs 

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 


WEEK 2: 

Monday - Staging for the week 
Tuesday-Wednesday: 6am

Team: Robert, Samantha, Cheikh, Costas, 4 Rudy Hawkins techs

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 
            Replace 6 RPP monitors with infinity upgrade 


Parts included: 

PDU Kit: 
WS Infinity display mounted on new PDU door
VVIT PCB for voltage monitoring
Subfeed BCMS interface installed for 6 Breakers
18- 250A Split-core CTs
All mounting hardware and cables

RPP kit: 
WS Infinity display mounted on new RPP door
VVIT PCB for voltage monitoring
4 CT strips with BCMS interface installed
All mounting hardware and cables",0.0,Customer_Issue_Summary__c,180-1871-2
1692,5004p00000DNzWiAAL,"Site info: 
John Limbacher 
571-420-8934
F150 suite upgrades
43830 Devin Schafron
Ashburn, VA
20147


SO 31186

SN: 110-2774-1-16
        180-1778-1-4
        180-1871-1-2

WEEK 1:

Monday: 1pm kick off meeting, staging for the week

Tuesday - Thursday start at 6 or 7 (talk to John Limbacher about when to be there when you meet monday)

Team: Robert, Samantha, Cheikh, 3 Rudy Hawkins techs 

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 


WEEK 2: 

Monday - Staging for the week 
Tuesday-Wednesday: 6am

Team: Robert, Samantha, Cheikh, Costas, 4 Rudy Hawkins techs

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 
            Replace 6 RPP monitors with infinity upgrade 


Parts included: 

PDU Kit: 
WS Infinity display mounted on new PDU door
VVIT PCB for voltage monitoring
Subfeed BCMS interface installed for 6 Breakers
18- 250A Split-core CTs
All mounting hardware and cables

RPP kit: 
WS Infinity display mounted on new RPP door
VVIT PCB for voltage monitoring
4 CT strips with BCMS interface installed
All mounting hardware and cables",Installation Request,upgrade complete,Site Visit,Display,upgrade,Closed,3/18/2021 15:33,180-1871-1-2,"Site info: 
John Limbacher 
571-420-8934
F150 suite upgrades
43830 Devin Schafron
Ashburn, VA
20147


SO 31186

SN: 110-2774-1-16
        180-1778-1-4
        180-1871-1-2

WEEK 1:

Monday: 1pm kick off meeting, staging for the week

Tuesday - Thursday start at 6 or 7 (talk to John Limbacher about when to be there when you meet monday)

Team: Robert, Samantha, Cheikh, 3 Rudy Hawkins techs 

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 


WEEK 2: 

Monday - Staging for the week 
Tuesday-Wednesday: 6am

Team: Robert, Samantha, Cheikh, Costas, 4 Rudy Hawkins techs

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 
            Replace 6 RPP monitors with infinity upgrade 


Parts included: 

PDU Kit: 
WS Infinity display mounted on new PDU door
VVIT PCB for voltage monitoring
Subfeed BCMS interface installed for 6 Breakers
18- 250A Split-core CTs
All mounting hardware and cables

RPP kit: 
WS Infinity display mounted on new RPP door
VVIT PCB for voltage monitoring
4 CT strips with BCMS interface installed
All mounting hardware and cables",0.0,Customer_Issue_Summary__c,180-1871-1
1693,5004p00000DNzWiAAL,"Site info: 
John Limbacher 
571-420-8934
F150 suite upgrades
43830 Devin Schafron
Ashburn, VA
20147


SO 31186

SN: 110-2774-1-16
        180-1778-1-4
        180-1871-1-2

WEEK 1:

Monday: 1pm kick off meeting, staging for the week

Tuesday - Thursday start at 6 or 7 (talk to John Limbacher about when to be there when you meet monday)

Team: Robert, Samantha, Cheikh, 3 Rudy Hawkins techs 

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 


WEEK 2: 

Monday - Staging for the week 
Tuesday-Wednesday: 6am

Team: Robert, Samantha, Cheikh, Costas, 4 Rudy Hawkins techs

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 
            Replace 6 RPP monitors with infinity upgrade 


Parts included: 

PDU Kit: 
WS Infinity display mounted on new PDU door
VVIT PCB for voltage monitoring
Subfeed BCMS interface installed for 6 Breakers
18- 250A Split-core CTs
All mounting hardware and cables

RPP kit: 
WS Infinity display mounted on new RPP door
VVIT PCB for voltage monitoring
4 CT strips with BCMS interface installed
All mounting hardware and cables",Installation Request,upgrade complete,Site Visit,Display,upgrade,Closed,3/18/2021 15:33,180-1871-1-2,"Site info: 
John Limbacher 
571-420-8934
F150 suite upgrades
43830 Devin Schafron
Ashburn, VA
20147


SO 31186

SN: 110-2774-1-16
        180-1778-1-4
        180-1871-1-2

WEEK 1:

Monday: 1pm kick off meeting, staging for the week

Tuesday - Thursday start at 6 or 7 (talk to John Limbacher about when to be there when you meet monday)

Team: Robert, Samantha, Cheikh, 3 Rudy Hawkins techs 

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 


WEEK 2: 

Monday - Staging for the week 
Tuesday-Wednesday: 6am

Team: Robert, Samantha, Cheikh, Costas, 4 Rudy Hawkins techs

Scope: Replace existing monitoring in 8 PDUs with infinity upgraded monitor. 
            Replace side car internals on the same units 
            Replace 6 RPP monitors with infinity upgrade 


Parts included: 

PDU Kit: 
WS Infinity display mounted on new PDU door
VVIT PCB for voltage monitoring
Subfeed BCMS interface installed for 6 Breakers
18- 250A Split-core CTs
All mounting hardware and cables

RPP kit: 
WS Infinity display mounted on new RPP door
VVIT PCB for voltage monitoring
4 CT strips with BCMS interface installed
All mounting hardware and cables",0.0,Customer_Issue_Summary__c,180-1871-2
1984,50046000006Ydt6AAC,"Need to replace M4 Display 
PCB57701",PCBA - Hardware Issue,"Measured and calibrated all input and output voltages. Ensured that all alarms were clear. Took temperature readings at all connection points and at the transformer to ensure that no loose
39 33 24 119 120 206
Engineer
Dustin Crawford
connections were present. Adjusted all date and banner settings. Discrepancies as noted in open items
PDU 0 has an alarm clear button that is stuck in the
depressed position. The button will not spring back and
none of the values can be read on the monitor because
of it. Recommend replacing the monitor.",Site Visit,Display,replace,Closed,7/12/2018 12:28,110-1912,110-1912,1.0,Product_1__c,110-1912-1
1985,50046000006Ydt6AAC,"Need to replace M4 Display 
PCB57701",PCBA - Hardware Issue,"Measured and calibrated all input and output voltages. Ensured that all alarms were clear. Took temperature readings at all connection points and at the transformer to ensure that no loose
39 33 24 119 120 206
Engineer
Dustin Crawford
connections were present. Adjusted all date and banner settings. Discrepancies as noted in open items
PDU 0 has an alarm clear button that is stuck in the
depressed position. The button will not spring back and
none of the values can be read on the monitor because
of it. Recommend replacing the monitor.",Site Visit,Display,replace,Closed,7/12/2018 12:28,110-1912,110-1912,1.0,Product_1__c,110-1912-1
2193,50046000003n9AKAAY,"PDU screens that need to be repaired or replaced:
              2H35 *** 442-0100-1b
              2C27 *** 442-0041-16b
              3B24 *** 442-0041-11b
       2.PDUís that have alarms that need to be repaired
              2C11-Analog Alarm *** 442-0041-39b
              2J30-Fiber Alarm *** 442-0041-46b
              3A23- TX2 Alarm *** 442-0041-9b
       3.RPP with a bad Display
             RPP-B@BE-16 *** 180-1232-6",PCBA - Hardware Issue,screens replaced and SAS fibers repaired,Site Visit,Display,replace,Closed,5/2/2018 19:56,442-0100,442-0100,6.0,Product_1__c,442-0100-1
2194,50046000003n9AKAAY,"PDU screens that need to be repaired or replaced:
              2H35 *** 442-0100-1b
              2C27 *** 442-0041-16b
              3B24 *** 442-0041-11b
       2.PDUís that have alarms that need to be repaired
              2C11-Analog Alarm *** 442-0041-39b
              2J30-Fiber Alarm *** 442-0041-46b
              3A23- TX2 Alarm *** 442-0041-9b
       3.RPP with a bad Display
             RPP-B@BE-16 *** 180-1232-6",PCBA - Hardware Issue,screens replaced and SAS fibers repaired,Site Visit,Display,replace,Closed,5/2/2018 19:56,442-0100,442-0100,6.0,Product_1__c,442-0100-2
2248,50046000000rCGxAAM,"SN: 120-0317 SOW: Replace the display with the unit on line without disturbing the load.

SN: 210-0020A SOW: The display is showing the wrong values. Troubleshoot and repair the display as needed.

SN: 120-0240-4 SOW: Display needs to be replaced.",PCBA,Work completed by Tommy Waugh on 2/27,Site Visit,Display,replace,Closed,3/1/2017 21:59,120-0240,120-0240,1.0,Product_1__c,120-0240-1
2400,50046000003nFWfAAM,"All of the 1600amp STS reads their total values at ëHHHí when at full load.
The other issue the quikswitch scrolling button is not working. I wasnít able to repair. The display board will have to be 
replaced. I donít have the part number of the board. SN#460-0089-8",PCBA - Software Issue,"Firmware updated to allow for a 4th digit in the KVA and KW.
In reference to the front screen going to a HHH condition when Total KVA & KW has gone over the three digit reading has been correct. On larger KVA systems were the Total KVA and KW readings will go over a three digit reading has been corrected by adding a additional digit value to the reading. This correction was updated to the Monitor software in version 3.15.6 fm",Site Visit,Display,replace,Closed,6/21/2018 17:43,460-0089,460-0089,8.0,Product_1__c,460-0089-1
2401,50046000003nFWfAAM,"All of the 1600amp STS reads their total values at ëHHHí when at full load.
The other issue the quikswitch scrolling button is not working. I wasnít able to repair. The display board will have to be 
replaced. I donít have the part number of the board. SN#460-0089-8",PCBA - Software Issue,"Firmware updated to allow for a 4th digit in the KVA and KW.
In reference to the front screen going to a HHH condition when Total KVA & KW has gone over the three digit reading has been correct. On larger KVA systems were the Total KVA and KW readings will go over a three digit reading has been corrected by adding a additional digit value to the reading. This correction was updated to the Monitor software in version 3.15.6 fm",Site Visit,Display,replace,Closed,6/21/2018 17:43,460-0089,460-0089,8.0,Product_1__c,460-0089-2
2402,50046000003nFWfAAM,"All of the 1600amp STS reads their total values at ëHHHí when at full load.
The other issue the quikswitch scrolling button is not working. I wasnít able to repair. The display board will have to be 
replaced. I donít have the part number of the board. SN#460-0089-8",PCBA - Software Issue,"Firmware updated to allow for a 4th digit in the KVA and KW.
In reference to the front screen going to a HHH condition when Total KVA & KW has gone over the three digit reading has been correct. On larger KVA systems were the Total KVA and KW readings will go over a three digit reading has been corrected by adding a additional digit value to the reading. This correction was updated to the Monitor software in version 3.15.6 fm",Site Visit,Display,replace,Closed,6/21/2018 17:43,460-0089,460-0089,8.0,Product_1__c,460-0089-3
2403,50046000003nFWfAAM,"All of the 1600amp STS reads their total values at ëHHHí when at full load.
The other issue the quikswitch scrolling button is not working. I wasnít able to repair. The display board will have to be 
replaced. I donít have the part number of the board. SN#460-0089-8",PCBA - Software Issue,"Firmware updated to allow for a 4th digit in the KVA and KW.
In reference to the front screen going to a HHH condition when Total KVA & KW has gone over the three digit reading has been correct. On larger KVA systems were the Total KVA and KW readings will go over a three digit reading has been corrected by adding a additional digit value to the reading. This correction was updated to the Monitor software in version 3.15.6 fm",Site Visit,Display,replace,Closed,6/21/2018 17:43,460-0089,460-0089,8.0,Product_1__c,460-0089-4
2404,50046000003nFWfAAM,"All of the 1600amp STS reads their total values at ëHHHí when at full load.
The other issue the quikswitch scrolling button is not working. I wasnít able to repair. The display board will have to be 
replaced. I donít have the part number of the board. SN#460-0089-8",PCBA - Software Issue,"Firmware updated to allow for a 4th digit in the KVA and KW.
In reference to the front screen going to a HHH condition when Total KVA & KW has gone over the three digit reading has been correct. On larger KVA systems were the Total KVA and KW readings will go over a three digit reading has been corrected by adding a additional digit value to the reading. This correction was updated to the Monitor software in version 3.15.6 fm",Site Visit,Display,replace,Closed,6/21/2018 17:43,460-0089,460-0089,8.0,Product_1__c,460-0089-5
2405,50046000003nFWfAAM,"All of the 1600amp STS reads their total values at ëHHHí when at full load.
The other issue the quikswitch scrolling button is not working. I wasnít able to repair. The display board will have to be 
replaced. I donít have the part number of the board. SN#460-0089-8",PCBA - Software Issue,"Firmware updated to allow for a 4th digit in the KVA and KW.
In reference to the front screen going to a HHH condition when Total KVA & KW has gone over the three digit reading has been correct. On larger KVA systems were the Total KVA and KW readings will go over a three digit reading has been corrected by adding a additional digit value to the reading. This correction was updated to the Monitor software in version 3.15.6 fm",Site Visit,Display,replace,Closed,6/21/2018 17:43,460-0089,460-0089,8.0,Product_1__c,460-0089-6
2406,50046000003nFWfAAM,"All of the 1600amp STS reads their total values at ëHHHí when at full load.
The other issue the quikswitch scrolling button is not working. I wasnít able to repair. The display board will have to be 
replaced. I donít have the part number of the board. SN#460-0089-8",PCBA - Software Issue,"Firmware updated to allow for a 4th digit in the KVA and KW.
In reference to the front screen going to a HHH condition when Total KVA & KW has gone over the three digit reading has been correct. On larger KVA systems were the Total KVA and KW readings will go over a three digit reading has been corrected by adding a additional digit value to the reading. This correction was updated to the Monitor software in version 3.15.6 fm",Site Visit,Display,replace,Closed,6/21/2018 17:43,460-0089,460-0089,8.0,Product_1__c,460-0089-7
2407,50046000003nFWfAAM,"All of the 1600amp STS reads their total values at ëHHHí when at full load.
The other issue the quikswitch scrolling button is not working. I wasnít able to repair. The display board will have to be 
replaced. I donít have the part number of the board. SN#460-0089-8",PCBA - Software Issue,"Firmware updated to allow for a 4th digit in the KVA and KW.
In reference to the front screen going to a HHH condition when Total KVA & KW has gone over the three digit reading has been correct. On larger KVA systems were the Total KVA and KW readings will go over a three digit reading has been corrected by adding a additional digit value to the reading. This correction was updated to the Monitor software in version 3.15.6 fm",Site Visit,Display,replace,Closed,6/21/2018 17:43,460-0089,460-0089,8.0,Product_1__c,460-0089-8
2408,50046000003nFWfAAM,"All of the 1600amp STS reads their total values at ëHHHí when at full load.
The other issue the quikswitch scrolling button is not working. I wasnít able to repair. The display board will have to be 
replaced. I donít have the part number of the board. SN#460-0089-8",PCBA - Software Issue,"Firmware updated to allow for a 4th digit in the KVA and KW.
In reference to the front screen going to a HHH condition when Total KVA & KW has gone over the three digit reading has been correct. On larger KVA systems were the Total KVA and KW readings will go over a three digit reading has been corrected by adding a additional digit value to the reading. This correction was updated to the Monitor software in version 3.15.6 fm",Site Visit,Display,replace,Closed,6/21/2018 17:43,411-0288,411-0288,2.0,Product_2__c,411-0288-1
2409,50046000003nFWfAAM,"All of the 1600amp STS reads their total values at ëHHHí when at full load.
The other issue the quikswitch scrolling button is not working. I wasnít able to repair. The display board will have to be 
replaced. I donít have the part number of the board. SN#460-0089-8",PCBA - Software Issue,"Firmware updated to allow for a 4th digit in the KVA and KW.
In reference to the front screen going to a HHH condition when Total KVA & KW has gone over the three digit reading has been correct. On larger KVA systems were the Total KVA and KW readings will go over a three digit reading has been corrected by adding a additional digit value to the reading. This correction was updated to the Monitor software in version 3.15.6 fm",Site Visit,Display,replace,Closed,6/21/2018 17:43,411-0288,411-0288,2.0,Product_2__c,411-0288-2
2604,5004600000A0UIuAAN,"M4 PDU work - 110-1706 
PDU 1 - replace DCM board , display
PDU 2, PDU 3 & PDU 5 -- replace display

STS 411-0004
shipped a pulse gate driver board and a SAS for repairs

site
Federal Reserve Bank of KC
1 Memorial Drive
Kansas City, MO 64198",PCBA - Hardware Issue,all repairs are complete.  see notes below,Site Visit,Display,replace,Closed,6/12/2019 14:00,110-1706,"110-1706
411-0004",0.0,Serial_Date_Lot_Code__c,110-1706-1
2605,5004600000A0UIuAAN,"M4 PDU work - 110-1706 
PDU 1 - replace DCM board , display
PDU 2, PDU 3 & PDU 5 -- replace display

STS 411-0004
shipped a pulse gate driver board and a SAS for repairs

site
Federal Reserve Bank of KC
1 Memorial Drive
Kansas City, MO 64198",PCBA - Hardware Issue,all repairs are complete.  see notes below,Site Visit,Display,replace,Closed,6/12/2019 14:00,110-1706,"110-1706
411-0004",0.0,Serial_Date_Lot_Code__c,110-1706-2
2606,5004600000A0UIuAAN,"M4 PDU work - 110-1706 
PDU 1 - replace DCM board , display
PDU 2, PDU 3 & PDU 5 -- replace display

STS 411-0004
shipped a pulse gate driver board and a SAS for repairs

site
Federal Reserve Bank of KC
1 Memorial Drive
Kansas City, MO 64198",PCBA - Hardware Issue,all repairs are complete.  see notes below,Site Visit,Display,replace,Closed,6/12/2019 14:00,110-1706,"110-1706
411-0004",0.0,Serial_Date_Lot_Code__c,110-1706-3
2607,5004600000A0UIuAAN,"M4 PDU work - 110-1706 
PDU 1 - replace DCM board , display
PDU 2, PDU 3 & PDU 5 -- replace display

STS 411-0004
shipped a pulse gate driver board and a SAS for repairs

site
Federal Reserve Bank of KC
1 Memorial Drive
Kansas City, MO 64198",PCBA - Hardware Issue,all repairs are complete.  see notes below,Site Visit,Display,replace,Closed,6/12/2019 14:00,411-0004,"110-1706
411-0004",0.0,Serial_Date_Lot_Code__c,411-0004-1
2608,5004600000A0UIuAAN,"M4 PDU work - 110-1706 
PDU 1 - replace DCM board , display
PDU 2, PDU 3 & PDU 5 -- replace display

STS 411-0004
shipped a pulse gate driver board and a SAS for repairs

site
Federal Reserve Bank of KC
1 Memorial Drive
Kansas City, MO 64198",PCBA - Hardware Issue,all repairs are complete.  see notes below,Site Visit,Display,replace,Closed,6/12/2019 14:00,411-0004,"110-1706
411-0004",0.0,Serial_Date_Lot_Code__c,411-0004-2
2612,5004600000A0UIuAAN,"M4 PDU work - 110-1706 
PDU 1 - replace DCM board , display
PDU 2, PDU 3 & PDU 5 -- replace display

STS 411-0004
shipped a pulse gate driver board and a SAS for repairs

site
Federal Reserve Bank of KC
1 Memorial Drive
Kansas City, MO 64198",PCBA - Hardware Issue,all repairs are complete.  see notes below,Site Visit,Display,replace,Closed,6/12/2019 14:00,110-1706,"M4 PDU work - 110-1706 
PDU 1 - replace DCM board , display
PDU 2, PDU 3 & PDU 5 -- replace display

STS 411-0004
shipped a pulse gate driver board and a SAS for repairs

site
Federal Reserve Bank of KC
1 Memorial Drive
Kansas City, MO 64198",0.0,Customer_Issue_Summary__c,110-1706-1
2613,5004600000A0UIuAAN,"M4 PDU work - 110-1706 
PDU 1 - replace DCM board , display
PDU 2, PDU 3 & PDU 5 -- replace display

STS 411-0004
shipped a pulse gate driver board and a SAS for repairs

site
Federal Reserve Bank of KC
1 Memorial Drive
Kansas City, MO 64198",PCBA - Hardware Issue,all repairs are complete.  see notes below,Site Visit,Display,replace,Closed,6/12/2019 14:00,110-1706,"M4 PDU work - 110-1706 
PDU 1 - replace DCM board , display
PDU 2, PDU 3 & PDU 5 -- replace display

STS 411-0004
shipped a pulse gate driver board and a SAS for repairs

site
Federal Reserve Bank of KC
1 Memorial Drive
Kansas City, MO 64198",0.0,Customer_Issue_Summary__c,110-1706-2
2614,5004600000A0UIuAAN,"M4 PDU work - 110-1706 
PDU 1 - replace DCM board , display
PDU 2, PDU 3 & PDU 5 -- replace display

STS 411-0004
shipped a pulse gate driver board and a SAS for repairs

site
Federal Reserve Bank of KC
1 Memorial Drive
Kansas City, MO 64198",PCBA - Hardware Issue,all repairs are complete.  see notes below,Site Visit,Display,replace,Closed,6/12/2019 14:00,110-1706,"M4 PDU work - 110-1706 
PDU 1 - replace DCM board , display
PDU 2, PDU 3 & PDU 5 -- replace display

STS 411-0004
shipped a pulse gate driver board and a SAS for repairs

site
Federal Reserve Bank of KC
1 Memorial Drive
Kansas City, MO 64198",0.0,Customer_Issue_Summary__c,110-1706-3
2626,5004600000A0UIuAAN,"M4 PDU work - 110-1706 
PDU 1 - replace DCM board , display
PDU 2, PDU 3 & PDU 5 -- replace display

STS 411-0004
shipped a pulse gate driver board and a SAS for repairs

site
Federal Reserve Bank of KC
1 Memorial Drive
Kansas City, MO 64198",PCBA - Hardware Issue,all repairs are complete.  see notes below,Site Visit,Display,replace,Closed,6/12/2019 14:00,411-0004,"M4 PDU work - 110-1706 
PDU 1 - replace DCM board , display
PDU 2, PDU 3 & PDU 5 -- replace display

STS 411-0004
shipped a pulse gate driver board and a SAS for repairs

site
Federal Reserve Bank of KC
1 Memorial Drive
Kansas City, MO 64198",0.0,Customer_Issue_Summary__c,411-0004-1
2627,5004600000A0UIuAAN,"M4 PDU work - 110-1706 
PDU 1 - replace DCM board , display
PDU 2, PDU 3 & PDU 5 -- replace display

STS 411-0004
shipped a pulse gate driver board and a SAS for repairs

site
Federal Reserve Bank of KC
1 Memorial Drive
Kansas City, MO 64198",PCBA - Hardware Issue,all repairs are complete.  see notes below,Site Visit,Display,replace,Closed,6/12/2019 14:00,411-0004,"M4 PDU work - 110-1706 
PDU 1 - replace DCM board , display
PDU 2, PDU 3 & PDU 5 -- replace display

STS 411-0004
shipped a pulse gate driver board and a SAS for repairs

site
Federal Reserve Bank of KC
1 Memorial Drive
Kansas City, MO 64198",0.0,Customer_Issue_Summary__c,411-0004-2
2676,50046000004xnlcAAA,"replacement doors using correct color

site
Amerisource
850 E Collins Blvd
suite 140
Richardson, TX",Hardware Issue - RPP,replacement panels shipped and installed at site,Hardware/Parts Provided,Display,replace,Closed,12/14/2017 13:45,180-2543,180-2543,4.0,Product_1__c,180-2543-1
2677,50046000004xnlcAAA,"replacement doors using correct color

site
Amerisource
850 E Collins Blvd
suite 140
Richardson, TX",Hardware Issue - RPP,replacement panels shipped and installed at site,Hardware/Parts Provided,Display,replace,Closed,12/14/2017 13:45,180-2543,180-2543,4.0,Product_1__c,180-2543-2
2678,50046000004xnlcAAA,"replacement doors using correct color

site
Amerisource
850 E Collins Blvd
suite 140
Richardson, TX",Hardware Issue - RPP,replacement panels shipped and installed at site,Hardware/Parts Provided,Display,replace,Closed,12/14/2017 13:45,180-2543,180-2543,4.0,Product_1__c,180-2543-3
2679,50046000004xnlcAAA,"replacement doors using correct color

site
Amerisource
850 E Collins Blvd
suite 140
Richardson, TX",Hardware Issue - RPP,replacement panels shipped and installed at site,Hardware/Parts Provided,Display,replace,Closed,12/14/2017 13:45,180-2543,180-2543,4.0,Product_1__c,180-2543-4
2697,5004600000686RUAAY,"troubleshooting from previous visits.  4 M4 units

replace DCM board
110-2271-3
110-2271-4

replace display
110-2271-1
110-2271-6

site
Digital Realty
1232 Alma Rd
Richrdson, TX  75081",PCBA - Hardware Issue,"Replace DCM Boards  & Display Calibrate Voltage, Set Time and Date set modbus address",Site Visit,Display,replace,Closed,3/21/2018 15:11,110-2271,110-2271,4.0,Product_1__c,110-2271-1
2698,5004600000686RUAAY,"troubleshooting from previous visits.  4 M4 units

replace DCM board
110-2271-3
110-2271-4

replace display
110-2271-1
110-2271-6

site
Digital Realty
1232 Alma Rd
Richrdson, TX  75081",PCBA - Hardware Issue,"Replace DCM Boards  & Display Calibrate Voltage, Set Time and Date set modbus address",Site Visit,Display,replace,Closed,3/21/2018 15:11,110-2271,110-2271,4.0,Product_1__c,110-2271-2
2699,5004600000686RUAAY,"troubleshooting from previous visits.  4 M4 units

replace DCM board
110-2271-3
110-2271-4

replace display
110-2271-1
110-2271-6

site
Digital Realty
1232 Alma Rd
Richrdson, TX  75081",PCBA - Hardware Issue,"Replace DCM Boards  & Display Calibrate Voltage, Set Time and Date set modbus address",Site Visit,Display,replace,Closed,3/21/2018 15:11,110-2271,110-2271,4.0,Product_1__c,110-2271-3
2700,5004600000686RUAAY,"troubleshooting from previous visits.  4 M4 units

replace DCM board
110-2271-3
110-2271-4

replace display
110-2271-1
110-2271-6

site
Digital Realty
1232 Alma Rd
Richrdson, TX  75081",PCBA - Hardware Issue,"Replace DCM Boards  & Display Calibrate Voltage, Set Time and Date set modbus address",Site Visit,Display,replace,Closed,3/21/2018 15:11,110-2271,110-2271,4.0,Product_1__c,110-2271-4
